data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6937196,170,COL1931,1931,31-Jan-20,2020,2,Strategic developments,Other,Civilians (Colombia),,7,,,0,70,South America,Colombia,Narino,Roberto Payan,,San Jose,1.6977,-78.2457,2,El Colombiano,National,"Between January 31 and February 1, 2020, in the Roberto Payan municipality, Narino department, more than 100 residents were displaced due to the armed clashes between armed groups such as FARC dissidents, Gulf Clan, and Los Contadores.",0,1582839939,COL
6935952,170,COL1928,1928,30-Jan-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),AUC: United Self-Defence Forces of Colombia,7,37,South America,Colombia,Cesar,El Copey,,El Copey,10.1489,-73.9608,1,Diario La Libertad,National,"On January 30 2020, in the Las Delicias neighborhood, El Copey municipality, Cesar, a former member of the United Self-Defence Forces of Colombia (AUC) was shot dead inside his house by unidentified armed men. The victim was under house arrest. the motive of the attack is not reported. One fatality recorded.",1,1582839935,COL
6935957,170,COL1924,1924,30-Jan-20,2020,1,Riots,Mob violence,Rioters (Colombia),Teachers (Colombia),5,Rioters (Colombia),Students (Colombia),5,55,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,Diario La Libertad,National,"On January 30 2020, in Barranquilla, Atlantico, there was a clash between a group of students from the Universidad del Atlantico and professors. The motive of the clash is not reported. The clash occurred when a group of students was holding a meeting with the Governor to discuss a reform of the statutes of the University. [size=no report]",0,1582839935,COL
6944408,170,COL1927,1927,30-Jan-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,El Universal (Colombia),National,"On January 30 2020, at the Aduana plaza in Cartagena, Bolivar, a group of homeowners protested to demand that the mayor's office pay them the rents of the apartments where they are living. Protesters were evicted from their previous apartments since they were illegally built. [size=no report]",0,1582839962,COL
6938521,170,COL1925,1925,30-Jan-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,1,El Espectador,National,"On January 30 2020, in Bogota, a group of at least 60 students protested for two hours to defend the project regarding the university assembly. The project relates to the structure of the university, the elaboration of policies, and the participation of the academic community in college internal processes. [size=at least 60]",0,1582839943,COL
6944434,170,COL1926,1926,30-Jan-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,El Universal (Colombia),National,"On January 30 2020, in Cartagena, Bolivar, students from the Institucion Educativa protested to demand the local authorities better infrastructure. Around 600 students are affected by the lack of electric power, transportation, and security within schools. [size=no report]",0,1582839962,COL
6938363,170,COL1929,1929,30-Jan-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),CH: Human Colombia; PDA: Alternative Democratic Pole,7,37,South America,Colombia,Valle Del Cauca,Palmira,,Palmira,3.5323,-76.2986,1,El Espectador,National,"On January 30 2020, in Candelaria, Palmira, Valle del Cauca, two former candidates for local elections were killed by unidentified armed individuals. One victim was a member of the Colombia Humana political movement. The other victim was a member of the Democratic Pole party. The perpetrators started to shoot toward the victims from another car. The motive of the attack is not reported. Two fatalities recorded.",2,1582839943,COL
6937122,170,COL1922,1922,29-Jan-20,2020,1,Riots,Mob violence,Rioters (Colombia),Students (Colombia),5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,South America,Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,El Colombiano,Subnational,"On January 29 2020, in Medellin, Antioquia, there was a clash between a group of students from the Universidad Nacional and ESMAD officers. The motive of the clash is not reported. University authorities asked teachers, students, and workers to evacuate. No injuries reported. [size=no report]",0,1582839939,COL
6925860,170,COL1921,1921,29-Jan-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia,7,37,South America,Colombia,Antioquia,Ituango,,Ituango,7.1716,-75.7647,1,Indepaz; El Espectador,Other-National,"On January 29 2020, in Ituango, Antioquia, unidentified armed individuals attacked and killed a former FARC member. The victim was attacked on his way to the Territorial Space for Training and Reincorporation Santa Lucia. The motive of the attack is not reported. One fatality recorded.",1,1582839777,COL
6955093,170,COL1920,1920,29-Jan-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Teachers (Colombia),6,,,0,60,South America,Colombia,Norte De Santander,Hacari,,Hacari,8.3217,-73.146,2,La Opinion (Colombia),National,"On January 29 2020, in Hacari area, Norte de Santander, a group of teachers protested with banners to demand that the test that teachers need to take to remain in the job be postponed and teachers be trained for the evaluation process. [size=no report]",0,1582840317,COL
6969825,170,COL1919,1919,29-Jan-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Santander,Giron,,Giron,7.0728,-73.1683,1,Vanguardia Liberal,Subnational,"On January 29 2020, in Giron, Santander, residents from the Palogordo neighborhood protested due to the contamination of a stream that is in the area. Protesters informed that the stream is contaminated by sewage. [size=no report]",0,1582840377,COL
6938593,170,COL1923,1923,29-Jan-20,2020,2,Battles,Armed clash,Police Forces of Colombia (2018-),,1,FARC Dissident - Mobile Column: Revolutionary Armed Forces of Colombia Dissident Faction (Teofilo Forero Castro),Former FARC: Revolutionary Armed Forces of Colombia,2,12,South America,Colombia,Tolima,Rovira,,Rovira,4.2402,-75.2404,1,El Espectador,National,"As reported on January 29 2020, in Rovira municipality, Tolima, there was an armed clash between police officers an unidentified armed individuals. The armed men shot at police officers and started the clash. Two bodies were found as well as armament. A former FARC member was found in the area of the clash, and claimed the attackers were FARC dissidents from the Teofilo Forera front. He claimed a FARC dissident had called him to discuss productive projects for a farm in the area. Two fatalities recorded.",2,1582839944,COL
6938686,170,COL1918,1918,28-Jan-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Putumayo,Puerto Asis,,Puerto Asis,0.505,-76.4973,2,El Espectador,National,"On January 28 2020, in in Teteye locality, Puerto Asis, Putumayo, a social leader was shot dead by unidentified armed individuals when he was leaving his house. The motive of the attack is not reported. One fatality recorded.",1,1582839944,COL
6955392,170,COL1917,1917,28-Jan-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia),6,,,0,60,South America,Colombia,Caldas,Manizales,,Manizales,5.0577,-75.4911,1,La Patria,Subnational,"On January 28 2020, in Manizales, Caldas, around 150 bus drivers protested to demand the Mayor to increase bus fees. [size=around 150]",0,1582840318,COL
6938312,170,COL1916,1916,28-Jan-20,2020,1,Strategic developments,Arrests,Military Forces of Colombia (2018-),Police Forces of Colombia (2018-),1,ELN: National Liberation Army,,2,12,South America,Colombia,Norte De Santander,Hacari,,Hacari,8.3217,-73.146,1,El Espectador,National,"On January 28 2020, in Hacari, Norte de Santander, soldiers and police officers arrested a leader of the Nation Liberation Army (ELN). The detainee was a member of the ELN for more than 10 years and was in charge of recruitment, explosions, and violent activities within the group.",0,1582839943,COL
6938386,170,COL1913,1913,27-Jan-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Indigenous Group (Colombia),7,37,South America,Colombia,Cauca,Caloto,,Caloto,3.0341,-76.4085,1,El Espectador,National,"On January 27 2020, in Caloto, Cauca, an indigenous person was shot dead by unidentified armed individuals. The victim was riding a motorcycle when armed men shot him several times. The motive of the attack is not reported. One fatality recorded.",1,1582839943,COL
6938823,170,COL1911,1911,27-Jan-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,El Heraldo (Colombia),National,"On January 27 2020, in front of the governor's office in Barranquilla, Atlantico, dozens of students from the Universidad del Atlantico protested to demand the reactivation of classes. Activities within the university were suspended three months ago. [size=dozens]",0,1582839944,COL
6938570,170,COL1912,1912,27-Jan-20,2020,1,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia),6,,,0,60,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,1,El Espectador,National,"On January 27 2020, in Bogota, 30 workers from the Transmilenio (bus rapid transit system) protested to reject the arrival of more buses to the public transportation system. [size=30]",0,1582839944,COL
6955232,170,COL1914,1914,27-Jan-20,2020,2,Violence against civilians,Attack,FARC Dissident: Revolutionary Armed Forces of Colombia Dissident Faction,,2,Civilians (Colombia),,7,27,South America,Colombia,Norte De Santander,Cucuta,,Cucuta,7.8939,-72.5078,1,La Opinion (Colombia),National,"As reported on January 27 2020, in the Buena Esperanza area outside of Cucuta, Norte del Santander, FARC dissidents killed two men. A message was left on the bodies saying that perpetrators had enough of people who are cooperating with paramilitaries and they are cleaning the zone. Two fatalities recorded.",2,1582840318,COL
6969849,170,COL1915,1915,27-Jan-20,2020,2,Battles,Armed clash,ELN: National Liberation Army,,2,Military Forces of Colombia (2018-),,1,12,South America,Colombia,Cauca,El Tambo,,Huisito,2.5076,-77.0642,2,W Radio,National,"As reported on January 27 2020, in El Tambo, Cauca, there was an armed clash between member of the National Liberation Army (ELN) and soldiers. One ELN member was killed, one wounded, and four were captured after the clash. The motive of the clash and the victims' identification are not reported. One fatality recorded.",1,1582840377,COL
6925859,170,COL1909,1909,26-Jan-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Norte De Santander,Convencion,,Convencion,8.4704,-73.3372,1,El Colombiano; EFE,National-International,"On January 26 2020, in the Convencion municipality, Norte de Santander, a social leader was shot dead by unidentified armed individuals. The victim was the president of the Guasiles community action board. The motive of the attack is not reported. One fatality recorded.",1,1582839777,COL
6969846,170,COL1910,1910,26-Jan-20,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former Government of Colombia (2018-); Health Workers (Colombia),7,37,South America,Colombia,Sucre,San Onofre,,San Onofre,9.741,-75.5202,1,W Radio,National,"As reported on January 26 2020, in San Onofre, Sucre, unidentified armed men attacked and killed a former legislator an a doctor. The former legislator was convicted of allying with armed groups to obtain a political position within the departmental assembly. The motive of the attack is not reported. Two fatalities recorded.",2,1582840377,COL
6932228,170,COL1907,1907,25-Jan-20,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Government of Colombia (2018-),7,37,South America,Colombia,Cauca,Buenos Aires,,Buenos Aires,3.015,-76.6427,1,Blu Radio,National,"As reported on January 25, in the road to Santander de Quilichao, Buenos Aires, Cauca department, unidentified armed individuals attacked the Buenos Aires mayor and his advisor. The motive of the attack is not reported. They were both unharmed. No fatalities recorded.",0,1582839798,COL
6955399,170,COL1908,1908,25-Jan-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia; Farmers (Colombia),7,37,South America,Colombia,Huila,Pitalito,,Pitalito,1.8537,-76.0507,1,La Patria,National,"On January 25 2020, in Pitalito, Huila, a former FARC member was killed by unidentified armed individuals. The victim was a member of the Multiactive Agricultural Cooperative for Peace. The motive of the attack is not reported. One fatality recorded.",1,1582840318,COL
